Rank,URL,Clicks,Impressions,CTR%,Position,Expected_CTR%,CTR_Gap%,Potential_Additional_Clicks,Priority_Score
908,https://jo-katsu.com/campus/22052/,49,875,5.60,4.2,7.0,+1.40,12,12
909,https://jo-katsu.com/campus/33825,8,506,1.58,6.4,4.0,+2.42,12,12
910,https://jo-katsu.com/campus/12852/,12,603,1.99,5.7,4.0,+2.01,12,12
911,https://jo-katsu.com/campus/13979/,3,603,0.50,8.3,2.5,+2.00,12,12
912,https://jo-katsu.com/campus/22251/,25,739,3.38,5.0,5.0,+1.62,11,12
913,https://jo-katsu.com/campus/14146/,8,797,1.00,7.7,2.5,+1.50,11,12
914,https://jo-katsu.com/campus/25097/,11,764,1.44,6.8,3.0,+1.56,11,12
915,https://jo-katsu.com/campus/33326,10,731,1.37,6.6,3.0,+1.63,11,12
916,https://jo-katsu.com/campus/26693/,9,696,1.29,7.0,3.0,+1.71,11,12
917,https://jo-katsu.com/campus/18938/,22,847,2.60,6.4,4.0,+1.40,11,12
918,https://jo-katsu.com/campus/14684/,40,1037,3.86,4.8,5.0,+1.14,11,12
919,https://jo-katsu.com/campus/6258/,20,1271,1.57,7.6,2.5,+0.93,11,12
920,https://jo-katsu.com/campus/9662/,2,552,0.36,7.8,2.5,+2.14,11,12
921,https://jo-katsu.com/campus/23597/,8,1314,0.61,9.6,1.5,+0.89,11,12
922,https://jo-katsu.com/campus/37227,14,642,2.18,5.7,4.0,+1.82,11,12
923,https://jo-katsu.com/campus/19621/,35,1165,3.00,6.2,4.0,+1.00,11,12
924,https://jo-katsu.com/campus/37349,8,654,1.22,6.7,3.0,+1.78,11,12
925,https://jo-katsu.com/campus/14465/,18,740,2.43,5.6,4.0,+1.57,11,12
926,https://jo-katsu.com/campus/23599/,4,624,0.64,7.8,2.5,+1.86,11,12
927,https://jo-katsu.com/campus/13662/,6,702,0.85,8.5,2.5,+1.65,11,12
928,https://jo-katsu.com/campus/7228/,10,862,1.16,7.9,2.5,+1.34,11,12
929,https://jo-katsu.com/campus/16214/,0,571,0.00,9.2,2.0,+2.00,11,11
930,https://jo-katsu.com/campus/13125/,13,1625,0.80,9.7,1.5,+0.70,11,11
931,https://jo-katsu.com/campus/22144/,2,663,0.30,8.7,2.0,+1.70,11,11
932,https://jo-katsu.com/campus/13205/,36,1180,3.05,5.8,4.0,+0.95,11,11
933,https://jo-katsu.com/campus/9764/,3,567,0.53,8.0,2.5,+1.97,11,11
934,https://jo-katsu.com/campus/25618/,11,736,1.49,7.2,3.0,+1.51,11,11
935,https://jo-katsu.com/campus/24305/,36,1881,1.91,8.0,2.5,+0.59,11,11
936,https://jo-katsu.com/campus/24386/,19,1200,1.58,8.1,2.5,+0.92,11,11
937,https://jo-katsu.com/campus/25302/,29,1001,2.90,6.3,4.0,+1.10,11,11
938,https://jo-katsu.com/campus/13206/,5,640,0.78,7.6,2.5,+1.72,11,11
939,https://jo-katsu.com/campus/33696,24,1159,2.07,7.2,3.0,+0.93,10,11
940,https://jo-katsu.com/campus/24938/,128,3469,3.69,6.5,4.0,+0.31,10,11
941,https://jo-katsu.com/campus/22329/,2,636,0.31,8.7,2.0,+1.69,10,11
942,https://jo-katsu.com/campus/11529/,44,2189,2.01,8.4,2.5,+0.49,10,11
943,https://jo-katsu.com/campus/14090/,27,754,3.58,5.3,5.0,+1.42,10,11
944,https://jo-katsu.com/campus/15303/,18,1150,1.57,7.6,2.5,+0.93,10,11
945,https://jo-katsu.com/campus/36895,3,548,0.55,8.5,2.5,+1.95,10,11
946,https://jo-katsu.com/campus/37222,4,587,0.68,7.6,2.5,+1.82,10,11
947,https://jo-katsu.com/campus/31557,56,2218,2.52,6.6,3.0,+0.48,10,11
948,https://jo-katsu.com/campus/13399/,5,624,0.80,8.1,2.5,+1.70,10,11
949,https://jo-katsu.com/campus/22477/,11,1075,1.02,9.1,2.0,+0.98,10,11
950,https://jo-katsu.com/campus/10102/,3,899,0.33,9.8,1.5,+1.17,10,11
951,https://jo-katsu.com/campus/6173/,0,522,0.00,9.2,2.0,+2.00,10,10
952,https://jo-katsu.com/campus/23606/,9,648,1.39,7.1,3.0,+1.61,10,10
953,https://jo-katsu.com/campus/7044/,14,814,1.72,7.2,3.0,+1.28,10,10
954,https://jo-katsu.com/campus/33728,29,788,3.68,5.0,5.0,+1.32,10,10
955,https://jo-katsu.com/campus/35191,44,1812,2.43,7.4,3.0,+0.57,10,10
956,https://jo-katsu.com/campus/33289,5,511,0.98,6.8,3.0,+2.02,10,10
957,https://jo-katsu.com/campus/5649/,9,1285,0.70,9.5,1.5,+0.80,10,10
958,https://jo-katsu.com/campus/7484/,17,1091,1.56,8.0,2.5,+0.94,10,10
959,https://jo-katsu.com/campus/6772/,37,944,3.92,5.1,5.0,+1.08,10,10
960,https://jo-katsu.com/campus/35192/,10,809,1.24,8.1,2.5,+1.26,10,10
961,https://jo-katsu.com/campus/4278/,6,1078,0.56,9.8,1.5,+0.94,10,10
962,https://jo-katsu.com/campus/6307/,7,681,1.03,7.9,2.5,+1.47,10,10
963,https://jo-katsu.com/campus/31912,18,931,1.93,6.6,3.0,+1.07,9,10
964,https://jo-katsu.com/campus/33300,4,559,0.72,7.9,2.5,+1.78,9,10
965,https://jo-katsu.com/campus/6812/,12,549,2.19,5.8,4.0,+1.81,9,10
966,https://jo-katsu.com/campus/30898,26,1439,1.81,7.7,2.5,+0.69,9,10
967,https://jo-katsu.com/campus/37242,70,1597,4.38,5.2,5.0,+0.62,9,10
968,https://jo-katsu.com/campus/24229/,11,697,1.58,7.4,3.0,+1.42,9,10
969,https://jo-katsu.com/campus/10660/,24,1353,1.77,8.1,2.5,+0.73,9,10
970,https://jo-katsu.com/campus/4884/,6,792,0.76,9.4,2.0,+1.24,9,10
971,https://jo-katsu.com/campus/9029/,3,850,0.35,10.0,1.5,+1.15,9,10
972,https://jo-katsu.com/campus/19623/,62,2870,2.16,8.4,2.5,+0.34,9,10
973,https://jo-katsu.com/campus/22332/,8,710,1.13,7.9,2.5,+1.37,9,10
974,https://jo-katsu.com/campus/22556/,45,2181,2.06,7.8,2.5,+0.44,9,10
975,https://jo-katsu.com/campus/5155/,5,970,0.52,10.0,1.5,+0.98,9,10
976,https://jo-katsu.com/campus/7450/,8,874,0.92,9.2,2.0,+1.08,9,9
977,https://jo-katsu.com/campus/5437/,179,4710,3.80,6.5,4.0,+0.20,9,9
978,https://jo-katsu.com/campus/2945/,8,697,1.15,8.2,2.5,+1.35,9,9
979,https://jo-katsu.com/campus/31896,36,1511,2.38,7.1,3.0,+0.62,9,9
980,https://jo-katsu.com/campus/25133/,51,3014,1.69,8.6,2.0,+0.31,9,9
981,https://jo-katsu.com/campus/16676/,26,882,2.95,6.0,4.0,+1.05,9,9
982,https://jo-katsu.com/campus/23071/,13,1114,1.17,9.2,2.0,+0.83,9,9
983,https://jo-katsu.com/campus/33347,7,650,1.08,8.0,2.5,+1.42,9,9
984,https://jo-katsu.com/campus/6414/,16,1676,0.95,9.7,1.5,+0.55,9,9
985,https://jo-katsu.com/campus/5803/,4,655,0.61,8.8,2.0,+1.39,9,9
986,https://jo-katsu.com/campus/18835/,49,2320,2.11,7.5,2.5,+0.39,9,9
987,https://jo-katsu.com/campus/6342/,14,923,1.52,8.0,2.5,+0.98,9,9
988,https://jo-katsu.com/campus/6350/,50,1966,2.54,6.8,3.0,+0.46,8,9
989,https://jo-katsu.com/campus/22093/,6,751,0.80,8.8,2.0,+1.20,9,9
990,https://jo-katsu.com/campus/20965/,63,1799,3.50,5.6,4.0,+0.50,8,9
991,https://jo-katsu.com/campus/6309/,26,1399,1.86,8.3,2.5,+0.64,8,9
992,https://jo-katsu.com/campus/3433/,34,1717,1.98,8.1,2.5,+0.52,8,9
993,https://jo-katsu.com/campus/6088/,9,595,1.51,7.0,3.0,+1.49,8,9
994,https://jo-katsu.com/campus/6760/,17,1289,1.32,9.1,2.0,+0.68,8,9
995,https://jo-katsu.com/campus/23799/,4,849,0.47,9.8,1.5,+1.03,8,9
996,https://jo-katsu.com/campus/23608/,7,1050,0.67,10.0,1.5,+0.83,8,9
997,https://jo-katsu.com/campus/8611/,4,636,0.63,8.6,2.0,+1.37,8,9
998,https://jo-katsu.com/campus/18888/,14,567,2.47,5.8,4.0,+1.53,8,9
999,https://jo-katsu.com/campus/923/,4,632,0.63,8.6,2.0,+1.37,8,9
1000,https://jo-katsu.com/campus/10973/,23,2106,1.09,9.5,1.5,+0.41,8,9
1001,https://jo-katsu.com/campus/24012/,126,2691,4.68,5.4,5.0,+0.32,8,9
1002,https://jo-katsu.com/campus/8137/,9,704,1.28,8.4,2.5,+1.22,8,9
1003,https://jo-katsu.com/campus/10926/,12,686,1.75,6.6,3.0,+1.25,8,9
1004,https://jo-katsu.com/campus/10896/,17,852,2.00,7.1,3.0,+1.00,8,9
1005,https://jo-katsu.com/campus/6813/,9,876,1.03,8.6,2.0,+0.97,8,8
1006,https://jo-katsu.com/campus/6112/,42,1682,2.50,7.1,3.0,+0.50,8,8
1007,https://jo-katsu.com/campus/5043/,5,894,0.56,9.7,1.5,+0.94,8,8
1008,https://jo-katsu.com/campus/37350,19,683,2.78,6.2,4.0,+1.22,8,8
1009,https://jo-katsu.com/campus/37239,19,681,2.79,5.7,4.0,+1.21,8,8
1010,https://jo-katsu.com/campus/6859/,2,681,0.29,9.8,1.5,+1.21,8,8
1011,https://jo-katsu.com/campus/25996/,71,2640,2.69,7.2,3.0,+0.31,8,8
1012,https://jo-katsu.com/campus/24476/,21,1459,1.44,9.4,2.0,+0.56,8,8
1013,https://jo-katsu.com/campus/25175/,9,686,1.31,7.8,2.5,+1.19,8,8
1014,https://jo-katsu.com/campus/13991/,3,557,0.54,8.9,2.0,+1.46,8,8
1015,https://jo-katsu.com/campus/23055/,8,805,0.99,9.2,2.0,+1.01,8,8
1016,https://jo-katsu.com/campus/14285/,18,653,2.76,6.3,4.0,+1.24,8,8
1017,https://jo-katsu.com/campus/22981/,5,523,0.96,8.3,2.5,+1.54,8,8
1018,https://jo-katsu.com/campus/33296,24,801,3.00,6.3,4.0,+1.00,8,8
1019,https://jo-katsu.com/campus/6898/,16,801,2.00,7.3,3.0,+1.00,8,8
1020,https://jo-katsu.com/campus/9048/,17,1251,1.36,9.4,2.0,+0.64,8,8
1021,https://jo-katsu.com/campus/5668/,2,665,0.30,9.5,1.5,+1.20,7,8
1022,https://jo-katsu.com/campus/20612/,39,1173,3.32,5.9,4.0,+0.68,7,8
1023,https://jo-katsu.com/campus/11276/,34,2099,1.62,9.0,2.0,+0.38,7,8
1024,https://jo-katsu.com/campus/9017/,2,664,0.30,9.9,1.5,+1.20,7,8
1025,https://jo-katsu.com/campus/33293,27,1166,2.32,7.4,3.0,+0.68,7,8
1026,https://jo-katsu.com/campus/21974/,82,1800,4.56,5.3,5.0,+0.44,8,8
1027,https://jo-katsu.com/campus/24053/,6,555,1.08,8.4,2.5,+1.42,7,8
1028,https://jo-katsu.com/campus/24118/,8,794,1.01,9.2,2.0,+0.99,7,8
1029,https://jo-katsu.com/campus/33688/,41,1956,2.10,8.1,2.5,+0.40,7,8
1030,https://jo-katsu.com/campus/5442/,4,592,0.68,8.7,2.0,+1.32,7,8
1031,https://jo-katsu.com/campus/19836/,11,936,1.18,9.2,2.0,+0.82,7,8
1032,https://jo-katsu.com/campus/23161/,15,566,2.65,5.6,4.0,+1.35,7,8
1033,https://jo-katsu.com/campus/18351/,7,584,1.20,8.0,2.5,+1.30,7,8
1034,https://jo-katsu.com/campus/20319/,7,582,1.20,7.8,2.5,+1.30,7,8
1035,https://jo-katsu.com/campus/22139/,8,1036,0.77,9.6,1.5,+0.73,7,8
1036,https://jo-katsu.com/campus/6096/,17,980,1.73,8.4,2.5,+0.77,7,8
1037,https://jo-katsu.com/campus/18839/,12,1301,0.92,9.8,1.5,+0.58,7,8
1038,https://jo-katsu.com/campus/6080/,11,1233,0.89,9.9,1.5,+0.61,7,8
1039,https://jo-katsu.com/campus/13784/,38,1134,3.35,6.4,4.0,+0.65,7,7
1040,https://jo-katsu.com/campus/5627/,6,534,1.12,7.5,2.5,+1.38,7,7
1041,https://jo-katsu.com/campus/22644/,7,955,0.73,9.5,1.5,+0.77,7,7
1042,https://jo-katsu.com/campus/30813/,10,688,1.45,7.6,2.5,+1.05,7,7
1043,https://jo-katsu.com/campus/24232/,18,503,3.58,5.0,5.0,+1.42,7,7
1044,https://jo-katsu.com/campus/37237,82,1783,4.60,5.1,5.0,+0.40,7,7
1045,https://jo-katsu.com/campus/7710/,10,569,1.76,6.7,3.0,+1.24,7,7
1046,https://jo-katsu.com/campus/5794/,21,934,2.25,6.8,3.0,+0.75,7,7
1047,https://jo-katsu.com/campus/7045/,11,1192,0.92,10.0,1.5,+0.58,6,7
1048,https://jo-katsu.com/campus/21809/,17,794,2.14,7.0,3.0,+0.86,6,7
1049,https://jo-katsu.com/campus/13452/,16,758,2.11,7.0,3.0,+0.89,6,7
1050,https://jo-katsu.com/campus/6845/,22,1920,1.15,9.9,1.5,+0.35,6,7
1051,https://jo-katsu.com/campus/24071/,34,1630,2.09,7.5,2.5,+0.41,6,7
1052,https://jo-katsu.com/campus/9942/,10,831,1.20,8.8,2.0,+0.80,6,7
1053,https://jo-katsu.com/campus/23800/,6,631,0.95,9.4,2.0,+1.05,6,7
1054,https://jo-katsu.com/campus/6739/,97,3455,2.81,7.2,3.0,+0.19,6,7
1055,https://jo-katsu.com/campus/7470/,32,964,3.32,6.0,4.0,+0.68,6,7
1056,https://jo-katsu.com/campus/37226,22,1141,1.93,7.6,2.5,+0.57,6,7
1057,https://jo-katsu.com/campus/6826/,7,672,1.04,9.2,2.0,+0.96,6,6
1058,https://jo-katsu.com/campus/26659/,43,988,4.35,5.2,5.0,+0.65,6,6
1059,https://jo-katsu.com/campus/19635/,6,618,0.97,8.7,2.0,+1.03,6,6
1060,https://jo-katsu.com/campus/6348/,18,973,1.85,8.3,2.5,+0.65,6,6
1061,https://jo-katsu.com/campus/6358/,15,1067,1.41,8.8,2.0,+0.59,6,6
1062,https://jo-katsu.com/campus/19281/,69,1074,6.42,4.3,7.0,+0.58,6,6
1063,https://jo-katsu.com/campus/37232,48,1084,4.43,4.8,5.0,+0.57,6,6
1064,https://jo-katsu.com/campus/19183/,68,2470,2.75,6.8,3.0,+0.25,6,6
1065,https://jo-katsu.com/campus/23371/,10,642,1.56,8.2,2.5,+0.94,6,6
1066,https://jo-katsu.com/campus/9579/,53,1180,4.49,4.8,5.0,+0.51,6,6
1067,https://jo-katsu.com/campus/6807/,24,1000,2.40,7.2,3.0,+0.60,6,6
1068,https://jo-katsu.com/campus/18937/,24,1198,2.00,8.3,2.5,+0.50,5,6
1069,https://jo-katsu.com/campus/22897/,7,645,1.09,8.7,2.0,+0.91,5,6
1070,https://jo-katsu.com/campus/4162/,21,1073,1.96,8.5,2.5,+0.54,5,6
1071,https://jo-katsu.com/campus/10153/,23,719,3.20,5.9,4.0,+0.80,5,6
1072,https://jo-katsu.com/campus/9743/,35,1017,3.44,6.4,4.0,+0.56,5,6
1073,https://jo-katsu.com/campus/5939/,14,977,1.43,9.1,2.0,+0.57,5,6
1074,https://jo-katsu.com/campus/25205/,8,679,1.18,8.9,2.0,+0.82,5,6
1075,https://jo-katsu.com/campus/6370/,11,662,1.66,7.5,2.5,+0.84,5,6
1076,https://jo-katsu.com/campus/10515/,9,581,1.55,8.4,2.5,+0.95,5,6
1077,https://jo-katsu.com/campus/6402/,17,900,1.89,8.3,2.5,+0.61,5,5
1078,https://jo-katsu.com/campus/13559/,16,715,2.24,7.0,3.0,+0.76,5,5
1079,https://jo-katsu.com/campus/25533/,72,1550,4.65,5.1,5.0,+0.35,5,5
1080,https://jo-katsu.com/campus/37253,5,521,0.96,8.8,2.0,+1.04,5,5
1081,https://jo-katsu.com/campus/25032/,15,1020,1.47,9.4,2.0,+0.53,5,5
1082,https://jo-katsu.com/campus/33716,27,1080,2.50,6.7,3.0,+0.50,5,5
1083,https://jo-katsu.com/campus/14960/,19,812,2.34,6.6,3.0,+0.66,5,5
1084,https://jo-katsu.com/campus/7852/,8,535,1.50,7.7,2.5,+1.00,5,5
1085,https://jo-katsu.com/campus/5725/,18,1558,1.16,9.6,1.5,+0.34,5,5
1086,https://jo-katsu.com/campus/37245,24,976,2.46,7.0,3.0,+0.54,5,5
1087,https://jo-katsu.com/campus/5600/,7,612,1.14,9.2,2.0,+0.86,5,5
1088,https://jo-katsu.com/campus/24331/,25,2012,1.24,9.6,1.5,+0.26,5,5
1089,https://jo-katsu.com/campus/6338/,9,709,1.27,9.1,2.0,+0.73,5,5
1090,https://jo-katsu.com/campus/5934/,81,2875,2.82,7.3,3.0,+0.18,5,5
1091,https://jo-katsu.com/campus/23791/,18,772,2.33,7.1,3.0,+0.67,5,5
1092,https://jo-katsu.com/campus/11836/,26,1557,1.67,8.9,2.0,+0.33,5,5
1093,https://jo-katsu.com/campus/4969/,34,1959,1.74,9.3,2.0,+0.26,5,5
1094,https://jo-katsu.com/campus/18770/,6,553,1.08,8.9,2.0,+0.92,5,5
1095,https://jo-katsu.com/campus/24334/,9,941,0.96,9.6,1.5,+0.54,5,5
1096,https://jo-katsu.com/campus/26862/,12,567,2.12,7.0,3.0,+0.88,5,5
1097,https://jo-katsu.com/campus/19779/,10,600,1.67,7.6,2.5,+0.83,5,5
1098,https://jo-katsu.com/campus/14864/,26,772,3.37,5.7,4.0,+0.63,4,5
1099,https://jo-katsu.com/campus/13212/,24,577,4.16,4.9,5.0,+0.84,4,5
1100,https://jo-katsu.com/campus/19276/,22,1341,1.64,9.3,2.0,+0.36,4,5
1101,https://jo-katsu.com/campus/9172/,6,542,1.11,8.6,2.0,+0.89,4,5
1102,https://jo-katsu.com/campus/11320/,67,2392,2.80,6.6,3.0,+0.20,4,5
1103,https://jo-katsu.com/campus/18625/,40,895,4.47,5.0,5.0,+0.53,4,5
1104,https://jo-katsu.com/campus/6437/,36,1629,2.21,8.3,2.5,+0.29,4,5
1105,https://jo-katsu.com/campus/6020/,25,989,2.53,7.3,3.0,+0.47,4,5
1106,https://jo-katsu.com/campus/6731/,18,903,1.99,7.6,2.5,+0.51,4,5
1107,https://jo-katsu.com/campus/5195/,6,704,0.85,9.7,1.5,+0.65,4,5
1108,https://jo-katsu.com/campus/8228/,27,1260,2.14,8.0,2.5,+0.36,4,5
1109,https://jo-katsu.com/campus/8626/,6,522,1.15,8.6,2.0,+0.85,4,4
1110,https://jo-katsu.com/campus/12478/,11,615,1.79,8.5,2.5,+0.71,4,4
1111,https://jo-katsu.com/campus/7806/,11,765,1.44,9.2,2.0,+0.56,4,4
1112,https://jo-katsu.com/campus/19432/,17,708,2.40,7.2,3.0,+0.60,4,4
1113,https://jo-katsu.com/campus/23994/,15,769,1.95,8.5,2.5,+0.55,4,4
1114,https://jo-katsu.com/campus/33766/,11,503,2.19,6.9,3.0,+0.81,4,4
1115,https://jo-katsu.com/campus/6366/,19,1143,1.66,9.0,2.0,+0.34,3,4
1116,https://jo-katsu.com/campus/22237/,9,642,1.40,9.3,2.0,+0.60,3,4
1117,https://jo-katsu.com/campus/5744/,15,1246,1.20,9.5,1.5,+0.30,3,4
1118,https://jo-katsu.com/campus/20636/,65,1373,4.73,5.4,5.0,+0.27,3,4
1119,https://jo-katsu.com/campus/8017/,7,535,1.31,9.4,2.0,+0.69,3,4
1120,https://jo-katsu.com/campus/14006/,13,1112,1.17,9.8,1.5,+0.33,3,4
1121,https://jo-katsu.com/campus/33732,7,529,1.32,9.2,2.0,+0.68,3,4
1122,https://jo-katsu.com/campus/5985/,13,828,1.57,8.9,2.0,+0.43,3,4
1123,https://jo-katsu.com/campus/18288/,24,688,3.49,5.6,4.0,+0.51,3,4
1124,https://jo-katsu.com/campus/6347/,4,501,0.80,9.7,1.5,+0.70,3,4
1125,https://jo-katsu.com/campus/6810/,18,858,2.10,7.7,2.5,+0.40,3,3
1126,https://jo-katsu.com/campus/6415/,26,1174,2.21,8.2,2.5,+0.29,3,3
1127,https://jo-katsu.com/campus/1515/,30,1332,2.25,7.9,2.5,+0.25,3,3
1128,https://jo-katsu.com/campus/12332/,10,665,1.50,8.8,2.0,+0.50,3,3
1129,https://jo-katsu.com/campus/24426/,49,1305,3.75,6.5,4.0,+0.25,3,3
1130,https://jo-katsu.com/campus/23751/,23,875,2.63,6.6,3.0,+0.37,3,3
1131,https://jo-katsu.com/campus/24934/,27,2009,1.34,9.6,1.5,+0.16,3,3
1132,https://jo-katsu.com/campus/8882/,25,940,2.66,6.6,3.0,+0.34,3,3
1133,https://jo-katsu.com/campus/22890/,21,966,2.17,7.7,2.5,+0.33,3,3
1134,https://jo-katsu.com/campus/9786/,23,1047,2.20,8.3,2.5,+0.30,3,3
1135,https://jo-katsu.com/campus/24959/,34,1238,2.75,6.6,3.0,+0.25,3,3
1136,https://jo-katsu.com/campus/22043/,19,552,3.44,5.8,4.0,+0.56,3,3
1137,https://jo-katsu.com/campus/6185/,5,535,0.93,9.7,1.5,+0.57,3,3
1138,https://jo-katsu.com/campus/20035/,7,665,1.05,9.8,1.5,+0.45,2,3
1139,https://jo-katsu.com/campus/13815/,14,1100,1.27,10.0,1.5,+0.23,2,3
1140,https://jo-katsu.com/campus/18838/,17,781,2.18,7.6,2.5,+0.32,2,2
1141,https://jo-katsu.com/campus/9814/,17,775,2.19,8.5,2.5,+0.31,2,2
1142,https://jo-katsu.com/campus/26717/,26,945,2.75,7.1,3.0,+0.25,2,2
1143,https://jo-katsu.com/campus/26755/,22,812,2.71,7.1,3.0,+0.29,2,2
1144,https://jo-katsu.com/campus/33346,26,942,2.76,6.9,3.0,+0.24,2,2
1145,https://jo-katsu.com/campus/25666/,24,1311,1.83,9.0,2.0,+0.17,2,2
1146,https://jo-katsu.com/campus/6781/,19,703,2.70,6.8,3.0,+0.30,2,2
1147,https://jo-katsu.com/campus/24195/,50,1738,2.88,6.7,3.0,+0.12,2,2
1148,https://jo-katsu.com/campus/36778,37,1301,2.84,7.1,3.0,+0.16,2,2
1149,https://jo-katsu.com/campus/9898/,13,751,1.73,8.9,2.0,+0.27,2,2
1150,https://jo-katsu.com/campus/7043/,18,1332,1.35,9.9,1.5,+0.15,1,2
1151,https://jo-katsu.com/campus/25358/,51,1760,2.90,6.6,3.0,+0.10,1,2
1152,https://jo-katsu.com/campus/6118/,23,819,2.81,7.0,3.0,+0.19,1,2
1153,https://jo-katsu.com/campus/6409/,19,682,2.79,7.4,3.0,+0.21,1,1
1154,https://jo-katsu.com/campus/14084/,11,622,1.77,9.3,2.0,+0.23,1,1
1155,https://jo-katsu.com/campus/12458/,38,984,3.86,6.3,4.0,+0.14,1,1
1156,https://jo-katsu.com/campus/18631/,10,566,1.77,9.3,2.0,+0.23,1,1
1157,https://jo-katsu.com/campus/31567/,17,911,1.87,9.4,2.0,+0.13,1,1
1158,https://jo-katsu.com/campus/16112/,101,1459,6.92,3.9,7.0,+0.08,1,1
1159,https://jo-katsu.com/campus/4193/,8,611,1.31,9.8,1.5,+0.19,1,1
1160,https://jo-katsu.com/campus/22939/,25,521,4.80,4.6,5.0,+0.20,1,1
1161,https://jo-katsu.com/campus/12532/,27,934,2.89,6.9,3.0,+0.11,1,1
1162,https://jo-katsu.com/campus/6755/,14,601,2.33,8.1,2.5,+0.17,1,1
1163,https://jo-katsu.com/campus/8224/,19,1002,1.90,8.8,2.0,+0.10,1,1
1164,https://jo-katsu.com/campus/20573/,32,1095,2.92,6.7,3.0,+0.08,0,1
1165,https://jo-katsu.com/campus/6097/,10,723,1.38,9.8,1.5,+0.12,0,1
1166,https://jo-katsu.com/campus/15110/,47,958,4.91,5.3,5.0,+0.09,0,1
1167,https://jo-katsu.com/campus/37248,76,1536,4.95,4.8,5.0,+0.05,0,1
1168,https://jo-katsu.com/campus/7784/,18,626,2.88,7.3,3.0,+0.12,0,1
1169,https://jo-katsu.com/campus/7428/,36,730,4.93,5.4,5.0,+0.07,0,1
1170,https://jo-katsu.com/campus/20268/,12,501,2.40,7.5,2.5,+0.10,0,1
1171,https://jo-katsu.com/campus/6733/,15,617,2.43,7.5,2.5,+0.07,0,0
1172,https://jo-katsu.com/campus/33742/,16,651,2.46,8.1,2.5,+0.04,0,0
1173,https://jo-katsu.com/campus/11237/,45,1130,3.98,5.7,4.0,+0.02,0,0
1174,https://jo-katsu.com/campus/23862/,21,530,3.96,6.2,4.0,+0.04,0,0
1175,https://jo-katsu.com/campus/23870/,33,1657,1.99,9.0,2.0,+0.01,0,0
1176,https://jo-katsu.com/campus/7512/,14,565,2.48,7.7,2.5,+0.02,0,0
1177,https://jo-katsu.com/campus/21819/,38,953,3.99,6.4,4.0,+0.01,0,0
1178,https://jo-katsu.com/campus/11182/,36,903,3.99,5.7,4.0,+0.01,0,0
1179,https://jo-katsu.com/campus/6288/,1557,19246,8.09,4.2,7.0,-1.09,0,0
1180,https://jo-katsu.com/campus/5423/,1345,12966,10.37,5.9,4.0,-6.37,0,0
1181,https://jo-katsu.com/campus/6359/,1192,4716,25.28,4.8,5.0,-20.28,0,0
1182,https://jo-katsu.com/campus/18292/,1057,21124,5.00,4.8,5.0,+0.00,0,0
1183,https://jo-katsu.com/campus/9837/,939,9631,9.75,6.3,4.0,-5.75,0,0
1184,https://jo-katsu.com/campus/1637/,738,23592,3.13,7.8,2.5,-0.63,0,0
1185,https://jo-katsu.com/campus/23869/,625,3543,17.64,6.2,4.0,-13.64,0,0
1186,https://jo-katsu.com/campus/4980/,566,7502,7.54,6.9,3.0,-4.54,0,0
1187,https://jo-katsu.com/campus/23598/,523,6518,8.02,5.0,5.0,-3.02,0,0
1188,https://jo-katsu.com/campus/13760/,521,8738,5.96,5.5,4.0,-1.96,0,0
1189,https://jo-katsu.com/campus/37241,499,4726,10.56,4.2,7.0,-3.56,0,0
1190,https://jo-katsu.com/campus/5922/,479,9293,5.15,6.9,3.0,-2.15,0,0
1191,https://jo-katsu.com/campus/12287/,441,5526,7.98,5.6,4.0,-3.98,0,0
1192,https://jo-katsu.com/campus/25667/,429,6262,6.85,4.7,5.0,-1.85,0,0
1193,https://jo-katsu.com/campus/9993/,337,6805,4.95,6.1,4.0,-0.95,0,0
1194,https://jo-katsu.com/campus/6279/,335,5996,5.59,6.8,3.0,-2.59,0,0
1195,https://jo-katsu.com/campus/10318/,333,7961,4.18,6.2,4.0,-0.18,0,0
1196,https://jo-katsu.com/campus/26404/,329,7039,4.67,6.9,3.0,-1.67,0,0
1197,https://jo-katsu.com/campus/16508/,321,5022,6.39,6.4,4.0,-2.39,0,0
1198,https://jo-katsu.com/campus/13762/,308,6827,4.51,7.0,3.0,-1.51,0,0
1199,https://jo-katsu.com/campus/24193/,288,2847,10.12,4.4,7.0,-3.12,0,0
1200,https://jo-katsu.com/campus/23613/,287,4975,5.77,6.8,3.0,-2.77,0,0
1201,https://jo-katsu.com/campus/25530/,284,2294,12.38,5.3,5.0,-7.38,0,0
1202,https://jo-katsu.com/campus/11058/,281,5615,5.00,5.8,4.0,-1.00,0,0
1203,https://jo-katsu.com/campus/25669/,274,5272,5.20,7.2,3.0,-2.20,0,0
1204,https://jo-katsu.com/campus/7035/,232,4587,5.06,4.7,5.0,-0.06,0,0
1205,https://jo-katsu.com/campus/2941/,226,4536,4.98,9.4,2.0,-2.98,0,0
1206,https://jo-katsu.com/campus/6751/,217,2819,7.70,6.2,4.0,-3.70,0,0
1207,https://jo-katsu.com/campus/4452/,213,2044,10.42,4.6,5.0,-5.42,0,0
1208,https://jo-katsu.com/campus/24194/,203,4044,5.02,7.1,3.0,-2.02,0,0
1209,https://jo-katsu.com/campus/4570/,201,6118,3.29,8.3,2.5,-0.79,0,0
